,uid,location,age,cluster
38985,90046,usa,25.0,1
38986,90047,united kingdom,35.0,1
38987,90048,united kingdom,26.0,1
38990,90053,united kingdom,34.0,1
38991,90054,united kingdom,33.0,1
38995,90064,belgium,32.0,1
38996,90067,canada,35.0,1
38997,90068,usa,10.0,1
39000,90076,united kingdom,37.0,1
39001,90085,usa,32.0,1
39002,90086,united kingdom,25.0,1
39003,90089,italy,21.0,1
39005,90094,united kingdom,24.0,1
39007,90101,united kingdom,34.0,1
39008,90102,canada,20.0,1
39009,90103,france,35.0,1
39010,90107,united kingdom,36.0,1
39011,90108,italy,31.0,1
39012,90109,italy,31.0,1
39013,90113,united kingdom,28.0,1
39015,90117,usa,19.0,1
39018,90127,united kingdom,32.0,1
39020,90132,australia,14.0,1
39021,90133,usa,38.0,1
39022,90135,",",35.0,1
39024,90144,spain,29.0,1
39025,90147,portugal,36.0,1
39028,90151,italy,34.0,1
39030,90155,italy,34.0,1
39031,90161,spain,18.0,1
39032,90163,spain,18.0,1
39034,90171,usa,21.0,1
39035,90180,switzerland,35.0,1
39037,90183,usa,18.0,1
39038,90184,canada,15.0,1
39039,90188,australia,24.0,1
39040,90190,canada,25.0,1
39041,90194,usa,25.0,1
39042,90196,australia,13.0,1
39044,90200,usa,16.0,1
39046,90203,spain,18.0,1
39047,90204,belgium,28.0,1
39048,90205,usa,16.0,1
39049,90206,usa,32.0,1
39050,90207,usa,36.0,1
39051,90208,usa,28.0,1
39054,90212,usa,23.0,1
39056,90216,usa,35.0,1
39057,90218,usa,30.0,1
39058,90220,usa,29.0,1
39059,90222,usa,17.0,1
39060,90224,united kingdom,39.0,1
39061,90225,usa,35.0,1
39062,90229,usa,27.0,1
39063,90230,united kingdom,19.0,1
39070,90252,usa,19.0,1
39072,90257,australia,28.0,1
39074,90263,usa,34.0,1
39075,90264,italy,30.0,1
39076,90265,spain,18.0,1
39077,90266,usa,22.0,1
39078,90267,spain,35.0,1
39080,90271,usa,29.0,1
39081,90273,italy,27.0,1
39086,90305,usa,14.0,1
39087,90306,canada,31.0,1
39088,90307,usa,24.0,1
39089,90312,usa,32.0,1
39090,90316,usa,33.0,1
39091,90318,new zealand,23.0,1
39092,90319,usa,26.0,1
39094,90324,usa,33.0,1
39097,90329,usa,24.0,1
39098,90331,usa,33.0,1
39100,90341,united kingdom,23.0,1
39103,90347,australia,27.0,1
39104,90350,united kingdom,24.0,1
39105,90352,united kingdom,26.0,1
39107,90363,usa,35.0,1
39108,90365,united kingdom,31.0,1
39109,90369,usa,34.0,1
39111,90375,usa,26.0,1
39113,90380,australia,37.0,1
39114,90381,germany,30.0,1
39115,90382,united kingdom,29.0,1
39120,90393,spain,30.0,1
39121,90395,usa,19.0,1
39123,90400,canada,38.0,1
39126,90409,germany,27.0,1
39128,90413,usa,30.0,1
39132,90420,usa,34.0,1
39134,90424,usa,24.0,1
39135,90425,usa,27.0,1
39136,90429,canada,16.0,1
39140,90439,usa,35.0,1
39144,90452,philippines,27.0,1
39146,90455,italy,33.0,1
39149,90469,new zealand,24.0,1
39151,90473,usa,14.0,1
39152,90475,usa,37.0,1
39153,90477,portugal,27.0,1
39154,90478,usa,33.0,1
39156,90482,canada,21.0,1
39158,90487,usa,23.0,1
39159,90491,",",23.0,1
39160,90492,philippines,18.0,1
39164,90500,italy,38.0,1
39165,90502,italy,38.0,1
39166,90504,italy,27.0,1
39167,90505,italy,38.0,1
39170,90515,italy,26.0,1
39171,90516,canada,37.0,1
39172,90518,spain,16.0,1
39173,90521,italy,26.0,1
39174,90524,italy,34.0,1
39175,90525,italy,32.0,1
39178,90535,italy,26.0,1
39179,90538,italy,31.0,1
39180,90544,italy,32.0,1
39181,90545,italy,33.0,1
39184,90552,italy,39.0,1
39185,90557,usa,26.0,1
39186,90563,italy,19.0,1
39187,90564,canada,38.0,1
39188,90567,germany,22.0,1
39194,90584,italy,37.0,1
39195,90585,brazil,28.0,1
39196,90588,united kingdom,26.0,1
39199,90594,italy,28.0,1
39205,90606,usa,33.0,1
39206,90607,spain,32.0,1
39207,90609,usa,20.0,1
39208,90610,portugal,28.0,1
39210,90615,usa,24.0,1
39212,90619,usa,38.0,1
39215,90627,portugal,25.0,1
39216,90628,spain,33.0,1
39217,90629,italy,28.0,1
39218,90631,spain,32.0,1
39219,90633,italy,26.0,1
39220,90634,spain,20.0,1
39221,90636,portugal,29.0,1
39224,90640,belgium,23.0,1
39225,90641,spain,26.0,1
39226,90643,canada,33.0,1
39227,90646,usa,27.0,1
39228,90649,united kingdom,21.0,1
39229,90652,usa,30.0,1
39230,90654,new zealand,22.0,1
39231,90664,usa,38.0,1
39232,90667,australia,26.0,1
39233,90668,usa,33.0,1
39234,90673,usa,22.0,1
39236,90675,usa,18.0,1
39237,90679,usa,32.0,1
39239,90682,usa,18.0,1
39240,90683,usa,29.0,1
39241,90684,usa,38.0,1
39242,90686,usa,28.0,1
39244,90691,canada,22.0,1
39245,90692,germany,24.0,1
39246,90695,australia,22.0,1
39247,90698,brazil,22.0,1
39248,90706,united kingdom,29.0,1
39249,90710,australia,14.0,1
39251,90713,brazil,20.0,1
39252,90714,new zealand,27.0,1
39253,90715,united kingdom,27.0,1
39254,90717,canada,29.0,1
39255,90720,usa,15.0,1
39256,90722,united kingdom,19.0,1
39257,90723,france,29.0,1
39258,90724,australia,32.0,1
39259,90725,usa,24.0,1
39260,90728,usa,28.0,1
39261,90732,usa,17.0,1
39262,90733,usa,37.0,1
39263,90741,usa,24.0,1
39264,90742,australia,20.0,1
39265,90744,usa,20.0,1
39266,90746,usa,30.0,1
39267,90751,canada,33.0,1
39268,90752,usa,35.0,1
39271,90757,usa,15.0,1
39273,90767,united kingdom,30.0,1
39275,90771,usa,22.0,1
39277,90775,usa,18.0,1
39278,90777,usa,19.0,1
39279,90778,germany,26.0,1
39281,90791,usa,27.0,1
39282,90796,france,27.0,1
39283,90797,usa,30.0,1
39284,90798,australia,31.0,1
39285,90799,usa,30.0,1
39286,90800,italy,31.0,1
39289,90804,spain,27.0,1
39290,90808,brazil,30.0,1
39291,90810,brazil,22.0,1
39293,90813,portugal,25.0,1
39295,90815,germany,35.0,1
39297,90819,spain,32.0,1
39298,90820,italy,27.0,1
39299,90821,italy,33.0,1
39302,90827,brazil,25.0,1
39303,90828,mexico,34.0,1
39304,90833,usa,32.0,1
39306,90835,usa,24.0,1
39307,90838,germany,32.0,1
39308,90840,spain,35.0,1
39309,90841,usa,35.0,1
39310,90842,usa,22.0,1
39311,90845,canada,37.0,1
39312,90849,australia,20.0,1
39314,90855,usa,20.0,1
39316,90861,spain,26.0,1
39317,90863,portugal,25.0,1
39318,90865,italy,33.0,1
39319,90867,germany,17.0,1
39325,90878,germany,23.0,1
39326,90881,germany,25.0,1
39327,90884,spain,31.0,1
39328,90894,italy,33.0,1
39329,90899,italy,26.0,1
39330,90900,france,22.0,1
39331,90906,italy,33.0,1
39332,90910,italy,25.0,1
39333,90918,italy,29.0,1
39334,90921,italy,16.0,1
39335,90922,italy,34.0,1
39336,90927,italy,28.0,1
39337,90929,united kingdom,32.0,1
39338,90938,italy,18.0,1
39339,90943,italy,31.0,1
39340,90944,italy,27.0,1
39342,90947,italy,31.0,1
39343,90949,united kingdom,36.0,1
39344,90956,italy,30.0,1
39345,90958,usa,26.0,1
39346,90960,italy,35.0,1
39347,90961,italy,26.0,1
39349,90965,usa,20.0,1
39350,90967,norway,28.0,1
39352,90970,usa,24.0,1
39355,90975,united kingdom,38.0,1
39356,90977,usa,27.0,1
39357,90978,portugal,22.0,1
39358,90979,usa,27.0,1
39361,90985,usa,38.0,1
39362,90988,belgium,26.0,1
39363,90989,new zealand,31.0,1
39364,90990,belgium,25.0,1
39365,90997,spain,25.0,1
39366,90998,spain,22.0,1
39367,90999,philippines,16.0,1
39368,91007,australia,14.0,1
39370,91009,spain,22.0,1
39371,91011,netherlands,29.0,1
39372,91014,germany,21.0,1
39373,91015,united kingdom,31.0,1
39374,91018,spain,22.0,1
39376,91021,usa,34.0,1
39379,91030,usa,26.0,1
39382,91034,usa,38.0,1
39384,91037,germany,29.0,1
39385,91039,united kingdom,32.0,1
39389,91046,united kingdom,35.0,1
39390,91054,usa,15.0,1
39392,91063,usa,34.0,1
39393,91066,usa,32.0,1
39394,91067,usa,35.0,1
39397,91072,united kingdom,26.0,1
39400,91081,switzerland,37.0,1
39401,91084,usa,18.0,1
39405,91093,malaysia,36.0,1
39406,91094,usa,18.0,1
39407,91095,usa,32.0,1
39408,91099,usa,37.0,1
39409,91101,usa,31.0,1
39412,91105,usa,32.0,1
39413,91109,usa,22.0,1
39414,91110,usa,37.0,1
39416,91120,usa,33.0,1
39418,91122,usa,29.0,1
39419,91124,united kingdom,36.0,1
39420,91125,usa,36.0,1
39421,91128,usa,30.0,1
39424,91133,united kingdom,20.0,1
39425,91136,iran,24.0,1
39426,91138,china,25.0,1
39427,91139,usa,32.0,1
39429,91141,brazil,23.0,1
39430,91145,brazil,35.0,1
39433,91153,spain,24.0,1
39435,91157,new zealand,21.0,1
39436,91159,united kingdom,33.0,1
39438,91164,usa,31.0,1
39439,91166,australia,20.0,1
39441,91170,spain,28.0,1
39442,91171,canada,30.0,1
39444,91177,canada,20.0,1
39445,91178,italy,24.0,1
39446,91182,australia,17.0,1
39447,91183,australia,25.0,1
39452,91191,usa,26.0,1
39454,91199,united kingdom,24.0,1
39455,91200,germany,22.0,1
39456,91201,united kingdom,39.0,1
39457,91205,united kingdom,20.0,1
39459,91210,usa,20.0,1
39460,91213,canada,20.0,1
39461,91215,usa,19.0,1
39463,91222,usa,25.0,1
39465,91227,usa,38.0,1
39467,91231,usa,23.0,1
39470,91235,canada,25.0,1
39473,91242,usa,19.0,1
39475,91248,usa,30.0,1
39476,91250,",",35.0,1
39477,91256,italy,33.0,1
39478,91257,spain,27.0,1
39479,91259,spain,33.0,1
39482,91269,usa,26.0,1
39483,91270,netherlands,36.0,1
39484,91273,usa,30.0,1
39485,91275,usa,37.0,1
39487,91278,usa,34.0,1
39488,91279,usa,34.0,1
39491,91285,united kingdom,21.0,1
39492,91292,usa,30.0,1
39493,91293,usa,34.0,1
39494,91294,united kingdom,22.0,1
39496,91296,usa,29.0,1
39497,91302,australia,28.0,1
39503,91315,usa,38.0,1
39507,91329,usa,37.0,1
39508,91330,australia,28.0,1
39509,91332,france,33.0,1
39511,91334,australia,24.0,1
39512,91338,australia,30.0,1
39514,91340,usa,37.0,1
39515,91343,canada,31.0,1
39518,91357,usa,27.0,1
39520,91364,france,21.0,1
39524,91372,usa,26.0,1
39526,91376,spain,26.0,1
39528,91379,usa,28.0,1
39530,91394,united kingdom,14.0,1
39531,91396,canada,28.0,1
39533,91402,germany,32.0,1
39537,91407,united kingdom,26.0,1
39538,91409,united kingdom,38.0,1
39539,91416,italy,24.0,1
39540,91417,usa,36.0,1
39541,91418,germany,27.0,1
39542,91426,australia,14.0,1
39543,91429,united kingdom,23.0,1
39544,91430,usa,20.0,1
39545,91434,australia,30.0,1
39546,91436,united kingdom,22.0,1
39547,91438,australia,27.0,1
39548,91440,usa,17.0,1
39549,91442,usa,21.0,1
39550,91444,usa,33.0,1
39554,91455,united kingdom,31.0,1
39556,91458,usa,34.0,1
39558,91463,germany,26.0,1
39561,91468,usa,11.0,1
39562,91469,spain,21.0,1
39564,91472,usa,27.0,1
39567,91475,australia,30.0,1
39568,91480,netherlands,16.0,1
39570,91484,usa,16.0,1
39573,91490,usa,26.0,1
39577,91499,italy,24.0,1
39578,91502,usa,37.0,1
39579,91503,usa,30.0,1
39581,91505,canada,28.0,1
39583,91508,canada,18.0,1
39584,91509,germany,27.0,1
39585,91510,france,26.0,1
39586,91511,germany,30.0,1
39588,91516,france,32.0,1
39589,91517,france,19.0,1
39590,91520,spain,24.0,1
39591,91521,usa,31.0,1
39593,91524,spain,28.0,1
39597,91535,usa,34.0,1
39598,91537,canada,16.0,1
39600,91541,usa,18.0,1
39604,91548,united kingdom,19.0,1
39605,91549,germany,21.0,1
39608,91558,spain,29.0,1
39609,91559,usa,33.0,1
39610,91560,usa,36.0,1
39611,91561,usa,27.0,1
39612,91566,france,18.0,1
39613,91568,usa,32.0,1
39615,91571,spain,22.0,1
39616,91574,",",23.0,1
39618,91581,germany,34.0,1
39621,91589,canada,18.0,1
39623,91591,usa,33.0,1
39624,91599,spain,23.0,1
39625,91600,australia,17.0,1
39626,91601,usa,18.0,1
39627,91605,usa,18.0,1
39630,91610,germany,27.0,1
39632,91613,spain,30.0,1
39633,91618,usa,26.0,1
39635,91626,united kingdom,18.0,1
39636,91630,australia,25.0,1
39637,91632,usa,28.0,1
39639,91637,usa,21.0,1
39640,91642,usa,26.0,1
39644,91652,germany,38.0,1
39645,91655,france,32.0,1
39647,91662,portugal,27.0,1
39650,91665,australia,34.0,1
39652,91668,italy,26.0,1
39653,91671,usa,34.0,1
39654,91673,new zealand,23.0,1
39658,91682,germany,36.0,1
39659,91686,usa,17.0,1
39660,91687,spain,22.0,1
39662,91690,usa,36.0,1
39666,91701,usa,25.0,1
39667,91702,usa,23.0,1
39668,91703,usa,31.0,1
39674,91717,australia,18.0,1
39675,91718,usa,31.0,1
39679,91728,mexico,35.0,1
39681,91733,usa,22.0,1
39682,91736,canada,35.0,1
39683,91739,portugal,22.0,1
39686,91743,usa,29.0,1
39688,91745,usa,32.0,1
39691,91752,spain,20.0,1
39692,91753,usa,37.0,1
39693,91755,usa,22.0,1
39694,91757,usa,36.0,1
39695,91758,usa,28.0,1
39698,91767,germany,18.0,1
39704,91775,usa,24.0,1
39705,91776,usa,32.0,1
39711,91790,brazil,29.0,1
39713,91797,australia,27.0,1
39714,91798,italy,31.0,1
39715,91799,france,21.0,1
39716,91800,germany,21.0,1
39717,91803,canada,35.0,1
39719,91808,australia,24.0,1
39720,91810,united kingdom,32.0,1
39723,91826,usa,29.0,1
39725,91828,italy,21.0,1
39726,91829,usa,34.0,1
39727,91835,china,26.0,1
39728,91839,usa,19.0,1
39729,91844,germany,36.0,1
39730,91846,usa,27.0,1
39735,91853,new zealand,30.0,1
39736,91854,usa,29.0,1
39737,91855,belgium,31.0,1
39738,91858,usa,18.0,1
39740,91860,canada,24.0,1
39741,91861,usa,22.0,1
39742,91865,germany,31.0,1
39743,91867,usa,29.0,1
39745,91871,germany,34.0,1
39746,91880,italy,36.0,1
39747,91881,usa,27.0,1
39749,91884,italy,28.0,1
39752,91890,canada,14.0,1
39753,91891,spain,18.0,1
39754,91892,italy,27.0,1
39756,91896,usa,32.0,1
39759,91901,usa,31.0,1
39760,91904,usa,25.0,1
39761,91905,spain,33.0,1
39763,91908,germany,32.0,1
39764,91912,portugal,28.0,1
39767,91918,spain,23.0,1
39768,91920,usa,19.0,1
39771,91926,usa,17.0,1
39774,91936,usa,36.0,1
39776,91941,canada,30.0,1
39778,91944,australia,20.0,1
39779,91945,turkey,21.0,1
39781,91947,usa,37.0,1
39783,91951,usa,14.0,1
39785,91955,spain,26.0,1
39787,91959,canada,25.0,1
39789,91961,italy,30.0,1
39790,91963,usa,29.0,1
39791,91964,usa,24.0,1
39792,91969,united kingdom,37.0,1
39794,91972,usa,28.0,1
39797,91979,spain,23.0,1
39798,91981,switzerland,23.0,1
39800,91991,spain,20.0,1
39801,91993,usa,28.0,1
39804,92000,usa,14.0,1
39805,92001,spain,30.0,1
39806,92002,usa,15.0,1
39807,92004,canada,37.0,1
39808,92006,usa,36.0,1
39811,92013,australia,13.0,1
39812,92014,usa,32.0,1
39814,92017,usa,15.0,1
39815,92022,united kingdom,16.0,1
39816,92023,australia,20.0,1
39817,92024,australia,14.0,1
39818,92028,usa,20.0,1
39819,92029,usa,22.0,1
39822,92033,canada,32.0,1
39823,92034,usa,22.0,1
39825,92038,australia,36.0,1
39830,92047,usa,25.0,1
39835,92057,spain,30.0,1
39836,92060,usa,25.0,1
39837,92064,italy,27.0,1
39843,92076,usa,22.0,1
39844,92078,spain,27.0,1
39845,92080,usa,26.0,1
39846,92082,usa,26.0,1
39849,92087,usa,34.0,1
39850,92088,germany,29.0,1
39851,92091,usa,38.0,1
39853,92094,usa,25.0,1
39857,92101,germany,34.0,1
39860,92105,australia,17.0,1
39861,92106,usa,16.0,1
39863,92110,usa,28.0,1
39864,92112,usa,22.0,1
39865,92113,usa,26.0,1
39867,92115,usa,36.0,1
39868,92117,usa,25.0,1
39869,92118,usa,15.0,1
39870,92119,china,19.0,1
39871,92120,usa,19.0,1
39873,92128,usa,21.0,1
39874,92129,usa,26.0,1
39875,92131,usa,29.0,1
39876,92134,usa,18.0,1
39878,92141,usa,29.0,1
39879,92144,usa,34.0,1
39880,92151,usa,32.0,1
39883,92158,usa,20.0,1
39884,92160,turkey,34.0,1
39887,92165,usa,32.0,1
39890,92171,usa,14.0,1
39891,92172,germany,37.0,1
39894,92181,usa,18.0,1
39895,92182,italy,34.0,1
39897,92191,brazil,26.0,1
39898,92192,new zealand,16.0,1
39899,92194,united kingdom,23.0,1
39904,92205,usa,24.0,1
39905,92207,",",29.0,1
39909,92217,usa,35.0,1
39910,92218,usa,27.0,1
39911,92220,canada,35.0,1
39915,92229,usa,19.0,1
39917,92235,usa,14.0,1
39918,92239,germany,27.0,1
39919,92243,spain,29.0,1
39920,92246,usa,33.0,1
39923,92250,germany,28.0,1
39924,92251,usa,31.0,1
39925,92253,spain,21.0,1
39926,92254,spain,21.0,1
39927,92255,germany,27.0,1
39928,92256,italy,38.0,1
39929,92257,germany,34.0,1
39930,92265,usa,15.0,1
39931,92274,canada,38.0,1
39932,92277,canada,29.0,1
39933,92281,australia,25.0,1
39934,92285,germany,20.0,1
39937,92289,usa,32.0,1
39938,92291,germany,15.0,1
39939,92293,germany,22.0,1
39941,92299,usa,32.0,1
39947,92315,united kingdom,17.0,1
39951,92321,united kingdom,38.0,1
39953,92324,usa,25.0,1
39956,92332,usa,28.0,1
39958,92337,belgium,20.0,1
39959,92341,usa,22.0,1
39961,92354,usa,35.0,1
39962,92355,australia,21.0,1
39963,92356,australia,30.0,1
39964,92363,germany,24.0,1
39965,92367,australia,30.0,1
39966,92369,usa,30.0,1
39967,92370,united kingdom,33.0,1
39968,92373,germany,28.0,1
39970,92377,usa,22.0,1
39973,92383,usa,35.0,1
39976,92389,usa,34.0,1
39978,92396,australia,18.0,1
39980,92401,usa,36.0,1
39984,92410,usa,27.0,1
39985,92411,usa,36.0,1
39986,92412,usa,33.0,1
39988,92416,germany,24.0,1
39990,92420,italy,31.0,1
39991,92422,germany,29.0,1
39992,92425,usa,27.0,1
39993,92429,italy,29.0,1
39995,92435,usa,37.0,1
39997,92439,canada,20.0,1
39998,92441,spain,30.0,1
39999,92443,germany,26.0,1
40003,92455,canada,31.0,1
40007,92461,spain,38.0,1
40008,92462,spain,25.0,1
40009,92463,spain,31.0,1
40010,92465,canada,21.0,1
40011,92468,usa,18.0,1
40013,92473,united kingdom,32.0,1
40015,92479,usa,27.0,1
40018,92488,spain,21.0,1
40022,92494,usa,14.0,1
40023,92495,usa,34.0,1
40025,92503,turkey,24.0,1
40026,92504,germany,29.0,1
40027,92505,spain,32.0,1
40028,92509,spain,32.0,1
40029,92517,united kingdom,35.0,1
40033,92527,australia,14.0,1
40035,92531,italy,28.0,1
40036,92532,spain,25.0,1
40037,92535,italy,28.0,1
40041,92546,spain,21.0,1
40042,92548,turkey,20.0,1
40044,92550,usa,15.0,1
40046,92557,spain,27.0,1
40047,92563,usa,19.0,1
40050,92568,italy,29.0,1
40051,92572,usa,38.0,1
40052,92573,portugal,21.0,1
40053,92574,portugal,23.0,1
40055,92576,italy,30.0,1
40057,92580,usa,24.0,1
40058,92581,germany,36.0,1
40061,92588,usa,38.0,1
40062,92589,usa,31.0,1
40066,92605,australia,15.0,1
40067,92607,netherlands,31.0,1
40069,92609,spain,28.0,1
40070,92612,india,13.0,1
40073,92622,usa,14.0,1
40075,92627,united kingdom,30.0,1
40076,92629,usa,24.0,1
40077,92630,usa,26.0,1
40078,92632,germany,32.0,1
40079,92634,spain,32.0,1
40080,92636,spain,17.0,1
40081,92642,",",27.0,1
40082,92643,germany,26.0,1
40084,92653,usa,29.0,1
40085,92654,usa,28.0,1
40086,92655,usa,17.0,1
40087,92656,usa,25.0,1
40088,92660,usa,38.0,1
40089,92663,usa,19.0,1
40093,92672,usa,30.0,1
40095,92678,usa,27.0,1
40096,92679,usa,30.0,1
40097,92680,usa,29.0,1
40099,92690,canada,21.0,1
40100,92692,usa,17.0,1
40101,92694,usa,16.0,1
40103,92698,usa,35.0,1
40106,92703,united kingdom,29.0,1
40107,92709,united kingdom,20.0,1
40108,92710,china,26.0,1
40109,92711,germany,19.0,1
40110,92713,malaysia,18.0,1
40111,92714,switzerland,26.0,1
40115,92720,",",25.0,1
40117,92723,spain,28.0,1
40118,92725,usa,18.0,1
40119,92726,usa,17.0,1
40120,92729,usa,27.0,1
40121,92730,united kingdom,21.0,1
40122,92731,usa,36.0,1
40123,92732,usa,22.0,1
40124,92734,australia,25.0,1
40125,92737,usa,38.0,1
40126,92738,portugal,13.0,1
40127,92739,new zealand,34.0,1
40128,92741,australia,16.0,1
40129,92742,usa,20.0,1
40131,92746,china,37.0,1
40132,92747,china,23.0,1
40133,92756,malaysia,25.0,1
40136,92763,canada,31.0,1
40144,92781,usa,38.0,1
40147,92788,canada,23.0,1
40148,92790,usa,30.0,1
40150,92796,usa,34.0,1
40154,92805,usa,27.0,1
40155,92806,usa,25.0,1
40156,92808,usa,17.0,1
40159,92812,usa,24.0,1
40160,92816,usa,20.0,1
40164,92828,usa,34.0,1
40166,92835,usa,37.0,1
40168,92838,australia,28.0,1
40169,92839,australia,14.0,1
40170,92841,portugal,28.0,1
40171,92844,usa,37.0,1
40174,92849,usa,26.0,1
40176,92854,united kingdom,22.0,1
40177,92855,united kingdom,36.0,1
40179,92860,italy,28.0,1
40180,92863,philippines,29.0,1
40182,92865,united kingdom,23.0,1
40185,92873,usa,10.0,1
40186,92876,usa,33.0,1
40187,92884,usa,33.0,1
40189,92888,new zealand,26.0,1
40190,92889,canada,20.0,1
40191,92892,usa,21.0,1
40193,92894,india,27.0,1
40195,92896,usa,38.0,1
40197,92905,india,18.0,1
40199,92911,usa,23.0,1
40201,92917,usa,36.0,1
40202,92921,usa,32.0,1
40203,92923,portugal,29.0,1
40204,92924,usa,29.0,1
40206,92927,spain,36.0,1
40211,92954,usa,17.0,1
40212,92955,mexico,33.0,1
40216,92960,spain,19.0,1
40217,92966,usa,31.0,1
40220,92971,france,31.0,1
40221,92973,netherlands,27.0,1
40222,92974,brazil,38.0,1
40224,92978,australia,28.0,1
40225,92982,germany,30.0,1
40226,92983,united kingdom,18.0,1
40227,92985,italy,31.0,1
40228,92986,new zealand,15.0,1
40229,92987,spain,30.0,1
40230,92989,italy,29.0,1
40233,92993,usa,32.0,1
40234,92994,spain,35.0,1
40235,92997,australia,14.0,1
40236,92999,usa,14.0,1
40237,93002,turkey,16.0,1
40238,93003,italy,21.0,1
40240,93005,france,32.0,1
40241,93006,germany,26.0,1
40242,93008,spain,14.0,1
40245,93013,spain,31.0,1
40246,93015,usa,27.0,1
40247,93017,portugal,23.0,1
40248,93022,canada,25.0,1
40250,93031,germany,23.0,1
40253,93042,australia,33.0,1
40256,93053,canada,24.0,1
40258,93057,switzerland,25.0,1
40259,93064,germany,33.0,1
40260,93065,australia,36.0,1
40262,93073,united kingdom,38.0,1
40263,93075,usa,35.0,1
40264,93077,usa,38.0,1
40266,93079,usa,22.0,1
40268,93083,spain,28.0,1
40270,93087,france,19.0,1
40271,93089,united kingdom,28.0,1
40272,93091,usa,18.0,1
40273,93094,usa,37.0,1
40274,93096,usa,32.0,1
40275,93100,usa,30.0,1
40276,93101,italy,30.0,1
40277,93102,usa,29.0,1
40282,93110,usa,26.0,1
40283,93113,usa,34.0,1
40285,93122,canada,19.0,1
40286,93123,united kingdom,36.0,1
40288,93128,portugal,20.0,1
40290,93136,spain,16.0,1
40291,93139,united kingdom,18.0,1
40292,93146,usa,19.0,1
40294,93149,usa,29.0,1
40296,93151,united kingdom,32.0,1
40298,93153,portugal,27.0,1
40303,93159,germany,23.0,1
40307,93165,mexico,23.0,1
40308,93174,usa,35.0,1
40309,93175,",",20.0,1
40310,93180,usa,34.0,1
40312,93184,germany,33.0,1
40313,93186,germany,25.0,1
40315,93190,usa,16.0,1
40317,93193,canada,37.0,1
40318,93195,usa,29.0,1
40320,93198,canada,32.0,1
40322,93208,australia,33.0,1
40324,93216,australia,36.0,1
40325,93217,usa,27.0,1
40327,93221,portugal,21.0,1
40331,93231,usa,33.0,1
40332,93236,china,21.0,1
40336,93246,turkey,30.0,1
40337,93249,france,24.0,1
40339,93253,spain,19.0,1
40340,93256,usa,21.0,1
40341,93259,usa,33.0,1
40348,93273,spain,33.0,1
40350,93277,china,19.0,1
40351,93283,",",35.0,1
40354,93288,france,28.0,1
40355,93290,netherlands,28.0,1
40361,93306,usa,33.0,1
40362,93307,usa,28.0,1
40366,93318,usa,30.0,1
40368,93323,switzerland,37.0,1
40369,93327,usa,33.0,1
40370,93328,",",21.0,1
40371,93331,usa,37.0,1
40372,93338,usa,21.0,1
40373,93339,germany,26.0,1
40376,93348,italy,25.0,1
40378,93350,china,34.0,1
40381,93356,new zealand,25.0,1
40382,93357,canada,30.0,1
