,uid,location,age,cluster
39832,92051,australia,48.0,0
39833,92052,usa,39.0,0
39838,92066,netherlands,56.0,0
39839,92068,canada,49.0,0
39841,92074,united kingdom,48.0,0
39842,92075,usa,64.0,0
39847,92085,germany,41.0,0
39848,92086,usa,57.0,0
39852,92092,usa,42.0,0
39855,92096,usa,46.0,0
39856,92100,usa,46.0,0
39858,92103,australia,54.0,0
39859,92104,new zealand,43.0,0
39862,92109,new zealand,62.0,0
39872,92122,usa,60.0,0
39877,92135,brazil,44.0,0
39881,92155,usa,53.0,0
39882,92157,usa,67.0,0
39889,92170,usa,66.0,0
39893,92178,germany,40.0,0
39896,92189,united kingdom,50.0,0
39900,92198,usa,57.0,0
39901,92200,",",56.0,0
39903,92203,usa,55.0,0
39906,92209,usa,45.0,0
39907,92212,usa,67.0,0
39908,92216,usa,53.0,0
39912,92224,usa,57.0,0
39913,92226,usa,41.0,0
39914,92227,usa,49.0,0
39916,92231,usa,49.0,0
39921,92247,usa,47.0,0
39922,92248,usa,58.0,0
39935,92286,usa,48.0,0
39936,92288,usa,49.0,0
39940,92297,usa,48.0,0
39942,92301,usa,53.0,0
39943,92302,usa,60.0,0
39944,92305,usa,65.0,0
39945,92307,usa,61.0,0
39946,92312,usa,58.0,0
39948,92317,usa,57.0,0
39949,92318,united kingdom,40.0,0
39950,92319,usa,48.0,0
39952,92323,usa,67.0,0
39954,92326,portugal,47.0,0
39955,92328,usa,45.0,0
39957,92334,usa,56.0,0
39960,92342,usa,51.0,0
39969,92376,usa,43.0,0
39971,92378,usa,60.0,0
39972,92381,usa,59.0,0
39974,92386,usa,58.0,0
39975,92387,new zealand,50.0,0
39977,92394,usa,45.0,0
39979,92400,usa,53.0,0
39981,92402,usa,47.0,0
39987,92414,germany,56.0,0
39989,92418,canada,65.0,0
39994,92433,usa,51.0,0
39996,92438,canada,64.0,0
40000,92444,usa,66.0,0
40001,92448,usa,56.0,0
40002,92453,usa,53.0,0
40004,92457,usa,60.0,0
40005,92458,usa,41.0,0
40006,92459,germany,43.0,0
40012,92472,united kingdom,56.0,0
40014,92476,usa,44.0,0
40016,92480,usa,51.0,0
40017,92487,brazil,41.0,0
40019,92489,usa,56.0,0
40020,92491,usa,41.0,0
40021,92493,australia,48.0,0
40024,92501,usa,51.0,0
40030,92520,usa,40.0,0
40031,92523,usa,70.0,0
40032,92526,united kingdom,51.0,0
40034,92528,usa,51.0,0
40040,92542,new zealand,65.0,0
40043,92549,usa,68.0,0
40045,92555,spain,64.0,0
40048,92566,usa,45.0,0
40054,92575,spain,39.0,0
40059,92582,australia,47.0,0
40060,92586,usa,48.0,0
40063,92590,usa,49.0,0
40064,92599,usa,63.0,0
40068,92608,usa,50.0,0
40071,92615,new zealand,57.0,0
40072,92621,usa,74.0,0
40083,92647,usa,40.0,0
40090,92665,usa,43.0,0
40091,92669,usa,52.0,0
40092,92671,usa,53.0,0
40094,92676,usa,50.0,0
40098,92686,usa,60.0,0
40102,92695,usa,43.0,0
40104,92699,usa,54.0,0
40105,92700,usa,71.0,0
40112,92715,usa,44.0,0
40113,92716,usa,51.0,0
40114,92719,canada,45.0,0
40116,92722,usa,57.0,0
40130,92743,usa,43.0,0
40134,92760,canada,47.0,0
40135,92762,usa,44.0,0
40137,92765,usa,71.0,0
40138,92766,usa,70.0,0
40139,92767,australia,69.0,0
40140,92771,canada,41.0,0
40141,92772,usa,59.0,0
40142,92778,usa,55.0,0
40143,92780,usa,64.0,0
40146,92786,usa,39.0,0
40149,92794,usa,57.0,0
40151,92799,usa,45.0,0
40152,92800,usa,48.0,0
40153,92801,usa,52.0,0
40157,92809,usa,58.0,0
40158,92811,usa,76.0,0
40161,92817,usa,72.0,0
40162,92818,usa,65.0,0
40163,92821,usa,40.0,0
40165,92834,france,47.0,0
40167,92836,spain,41.0,0
40172,92847,usa,39.0,0
40173,92848,usa,59.0,0
40175,92852,australia,43.0,0
40178,92856,usa,53.0,0
40181,92864,usa,42.0,0
40184,92870,usa,55.0,0
40188,92885,germany,39.0,0
40192,92893,usa,46.0,0
40196,92899,usa,42.0,0
40198,92906,india,41.0,0
40205,92926,canada,55.0,0
40208,92939,usa,39.0,0
40209,92941,usa,41.0,0
40210,92951,usa,55.0,0
40213,92957,usa,50.0,0
40214,92958,usa,52.0,0
40215,92959,usa,64.0,0
40218,92968,usa,40.0,0
40232,92991,usa,45.0,0
40239,93004,canada,40.0,0
40243,93010,united kingdom,46.0,0
40244,93012,spain,48.0,0
40249,93028,united kingdom,56.0,0
40251,93033,spain,50.0,0
40254,93048,germany,39.0,0
40255,93052,usa,58.0,0
40257,93054,usa,43.0,0
40261,93072,australia,54.0,0
40265,93078,usa,43.0,0
40267,93080,usa,54.0,0
40269,93084,australia,45.0,0
40278,93104,usa,77.0,0
40279,93107,usa,48.0,0
40280,93108,usa,46.0,0
40281,93109,usa,67.0,0
40287,93125,australia,51.0,0
40289,93134,usa,40.0,0
40295,93150,usa,50.0,0
40297,93152,usa,42.0,0
40299,93154,usa,41.0,0
40300,93155,usa,53.0,0
40301,93156,canada,44.0,0
40304,93160,usa,62.0,0
40311,93182,usa,58.0,0
40314,93188,usa,51.0,0
40319,93197,switzerland,42.0,0
40321,93205,new zealand,43.0,0
40323,93213,australia,59.0,0
40326,93218,usa,62.0,0
40328,93222,usa,48.0,0
40329,93223,australia,44.0,0
40333,93238,malaysia,43.0,0
40334,93240,spain,59.0,0
40335,93244,usa,47.0,0
40338,93252,usa,60.0,0
40342,93260,usa,41.0,0
40346,93266,usa,66.0,0
40347,93270,usa,69.0,0
40349,93276,usa,44.0,0
40352,93284,usa,51.0,0
40353,93286,india,61.0,0
40356,93296,usa,44.0,0
40357,93297,usa,42.0,0
40358,93301,usa,45.0,0
40359,93303,usa,51.0,0
40360,93304,usa,40.0,0
40363,93311,usa,51.0,0
40364,93313,usa,39.0,0
40365,93317,usa,64.0,0
40367,93321,usa,50.0,0
40374,93345,australia,58.0,0
40375,93347,usa,47.0,0
40377,93349,usa,39.0,0
40379,93351,usa,58.0,0
40383,93359,usa,50.0,0
40385,93362,usa,45.0,0
40388,93374,usa,53.0,0
40389,93376,usa,39.0,0
40390,93380,usa,56.0,0
40391,93381,usa,50.0,0
40392,93382,usa,51.0,0
40393,93384,usa,41.0,0
40395,93392,usa,42.0,0
40396,93394,usa,58.0,0
40397,93396,australia,59.0,0
40398,93400,brazil,48.0,0
40400,93406,",",48.0,0
40402,93409,usa,55.0,0
40404,93415,usa,44.0,0
40405,93416,united kingdom,52.0,0
40410,93438,usa,52.0,0
40411,93441,new zealand,44.0,0
40412,93442,usa,49.0,0
40414,93454,usa,42.0,0
40416,93456,usa,67.0,0
40417,93458,usa,53.0,0
40418,93459,usa,43.0,0
40422,93467,usa,39.0,0
40424,93470,usa,48.0,0
40425,93471,usa,62.0,0
40426,93472,canada,57.0,0
40427,93473,usa,54.0,0
40428,93481,spain,42.0,0
40429,93489,usa,48.0,0
40430,93490,usa,48.0,0
40431,93492,usa,46.0,0
40433,93495,switzerland,59.0,0
40443,93510,united kingdom,45.0,0
40446,93515,australia,50.0,0
40447,93521,united kingdom,41.0,0
40448,93522,united kingdom,42.0,0
40452,93527,australia,53.0,0
40453,93530,united kingdom,60.0,0
40454,93531,united kingdom,67.0,0
40455,93533,usa,57.0,0
40458,93540,usa,42.0,0
40462,93546,germany,43.0,0
40463,93551,usa,61.0,0
40464,93552,canada,60.0,0
40465,93560,usa,58.0,0
40466,93561,usa,64.0,0
40467,93564,usa,59.0,0
40468,93567,usa,51.0,0
40469,93571,usa,54.0,0
40471,93574,usa,60.0,0
40474,93577,usa,58.0,0
40475,93578,canada,61.0,0
40476,93580,usa,56.0,0
40477,93583,canada,54.0,0
40478,93586,usa,66.0,0
40479,93587,usa,66.0,0
40480,93588,usa,64.0,0
40481,93589,usa,56.0,0
40482,93590,usa,52.0,0
40483,93592,usa,58.0,0
40484,93596,usa,53.0,0
40485,93597,canada,67.0,0
40486,93598,usa,69.0,0
40487,93599,canada,60.0,0
40488,93607,usa,68.0,0
40489,93609,usa,62.0,0
40490,93611,usa,67.0,0
40491,93616,usa,65.0,0
40492,93619,usa,55.0,0
40493,93625,usa,50.0,0
40495,93634,usa,45.0,0
40496,93638,usa,62.0,0
40497,93641,usa,59.0,0
40498,93647,usa,49.0,0
40499,93648,usa,49.0,0
40500,93650,usa,75.0,0
40501,93654,usa,53.0,0
40502,93656,usa,64.0,0
40503,93658,usa,62.0,0
40504,93659,usa,54.0,0
40505,93665,usa,51.0,0
40506,93666,canada,59.0,0
40507,93667,usa,68.0,0
40508,93670,usa,55.0,0
40509,93675,usa,66.0,0
40510,93676,usa,81.0,0
40511,93680,usa,57.0,0
40512,93681,usa,61.0,0
40513,93684,usa,61.0,0
40514,93686,usa,50.0,0
40515,93690,usa,61.0,0
40516,93693,usa,58.0,0
40518,93704,usa,66.0,0
40519,93709,usa,51.0,0
40520,93714,usa,57.0,0
40521,93716,usa,47.0,0
40523,93721,usa,66.0,0
40524,93722,switzerland,46.0,0
40525,93728,usa,72.0,0
40526,93729,usa,55.0,0
40528,93739,united kingdom,45.0,0
40533,93748,usa,47.0,0
40535,93751,usa,59.0,0
40541,93764,usa,60.0,0
40542,93765,usa,45.0,0
40543,93768,usa,59.0,0
40544,93776,usa,45.0,0
40545,93778,usa,69.0,0
40546,93780,usa,67.0,0
40547,93788,usa,71.0,0
40548,93789,usa,57.0,0
40549,93792,usa,60.0,0
40550,93793,canada,52.0,0
40551,93797,usa,58.0,0
40552,93799,usa,57.0,0
40553,93801,usa,55.0,0
40554,93804,usa,58.0,0
40555,93806,usa,56.0,0
40556,93808,usa,63.0,0
40557,93816,usa,56.0,0
40558,93817,usa,74.0,0
40559,93819,usa,63.0,0
40560,93822,usa,61.0,0
40561,93825,usa,61.0,0
40562,93827,usa,71.0,0
40563,93834,canada,57.0,0
40564,93839,usa,48.0,0
40565,93840,usa,47.0,0
40566,93842,usa,52.0,0
40567,93845,usa,62.0,0
40568,93849,united kingdom,67.0,0
40569,93850,usa,44.0,0
40570,93859,usa,52.0,0
40571,93860,usa,90.0,0
40574,93865,usa,54.0,0
40575,93870,usa,60.0,0
40576,93874,usa,40.0,0
40577,93875,usa,63.0,0
40578,93876,usa,62.0,0
40579,93880,usa,64.0,0
40580,93881,usa,49.0,0
40581,93883,usa,60.0,0
40583,93887,usa,69.0,0
40584,93892,belgium,48.0,0
40587,93901,usa,62.0,0
40589,93905,usa,56.0,0
40590,93908,usa,47.0,0
40591,93909,usa,57.0,0
40592,93912,usa,57.0,0
40595,93924,united kingdom,42.0,0
40599,93932,usa,51.0,0
40600,93934,united kingdom,61.0,0
40601,93936,usa,50.0,0
40602,93937,usa,50.0,0
40603,93938,usa,60.0,0
40604,93940,canada,61.0,0
40605,93942,new zealand,67.0,0
40606,93945,usa,50.0,0
40607,93947,usa,49.0,0
40608,93949,usa,65.0,0
40609,93951,australia,51.0,0
40610,93953,usa,44.0,0
40611,93955,usa,72.0,0
40612,93956,united kingdom,60.0,0
40613,93957,usa,67.0,0
40614,93960,usa,60.0,0
40615,93961,usa,59.0,0
40616,93962,usa,49.0,0
40617,93963,usa,49.0,0
40618,93966,new zealand,48.0,0
40619,93967,usa,66.0,0
40620,93969,usa,55.0,0
40621,93971,usa,59.0,0
40622,93972,usa,60.0,0
40623,93973,usa,65.0,0
40624,93977,usa,58.0,0
40625,93978,new zealand,59.0,0
40626,93980,united kingdom,51.0,0
40628,93984,usa,68.0,0
40629,93992,usa,91.0,0
40630,93993,usa,63.0,0
40631,93995,usa,59.0,0
40632,93998,usa,71.0,0
40633,93999,usa,69.0,0
40634,94000,usa,57.0,0
40635,94001,usa,57.0,0
40636,94003,usa,58.0,0
40637,94008,usa,48.0,0
40638,94010,netherlands,60.0,0
40639,94012,canada,63.0,0
40640,94018,usa,59.0,0
40642,94021,new zealand,59.0,0
40643,94027,usa,63.0,0
40644,94028,usa,63.0,0
40645,94029,usa,65.0,0
40646,94031,usa,58.0,0
40647,94032,usa,64.0,0
40648,94033,australia,56.0,0
40649,94034,canada,51.0,0
40651,94037,usa,49.0,0
40652,94038,usa,57.0,0
40653,94043,canada,40.0,0
40656,94061,canada,62.0,0
40659,94068,united kingdom,72.0,0
40662,94075,canada,50.0,0
40663,94076,australia,52.0,0
40673,94093,usa,51.0,0
40674,94095,usa,50.0,0
40677,94098,united kingdom,63.0,0
40678,94102,usa,40.0,0
40684,94119,usa,43.0,0
40685,94125,united kingdom,60.0,0
40687,94128,new zealand,41.0,0
40690,94136,usa,44.0,0
40695,94144,argentina,58.0,0
40698,94152,usa,52.0,0
40699,94156,canada,54.0,0
40700,94157,usa,42.0,0
40701,94160,usa,44.0,0
40703,94163,usa,45.0,0
40704,94164,canada,57.0,0
40705,94165,usa,72.0,0
40713,94181,usa,39.0,0
40714,94188,usa,68.0,0
40716,94191,usa,51.0,0
40717,94193,united kingdom,41.0,0
40721,94202,usa,54.0,0
40723,94206,canada,49.0,0
40725,94216,usa,49.0,0
40726,94217,usa,50.0,0
40730,94222,usa,54.0,0
40732,94232,usa,62.0,0
40735,94236,usa,55.0,0
40736,94240,usa,44.0,0
40737,94244,italy,55.0,0
40739,94250,usa,46.0,0
40742,94259,usa,52.0,0
40746,94274,canada,59.0,0
40747,94275,usa,71.0,0
40749,94277,usa,41.0,0
40752,94281,usa,58.0,0
40753,94283,usa,56.0,0
40754,94284,canada,45.0,0
40756,94288,usa,49.0,0
40757,94289,usa,51.0,0
40759,94294,usa,74.0,0
40760,94296,usa,69.0,0
40767,94312,canada,49.0,0
40769,94316,usa,46.0,0
40775,94331,united kingdom,58.0,0
40776,94332,usa,63.0,0
40778,94336,usa,51.0,0
40780,94338,australia,52.0,0
40785,94346,australia,48.0,0
40786,94348,united kingdom,49.0,0
40788,94351,usa,64.0,0
40791,94360,usa,45.0,0
40800,94384,usa,62.0,0
40801,94387,usa,51.0,0
40806,94392,usa,43.0,0
40808,94397,usa,58.0,0
40815,94415,usa,44.0,0
40817,94417,usa,45.0,0
40821,94424,usa,68.0,0
40829,94442,usa,62.0,0
40831,94449,spain,43.0,0
40835,94460,united kingdom,53.0,0
40836,94461,usa,53.0,0
40840,94471,canada,56.0,0
40841,94472,usa,52.0,0
40845,94477,united kingdom,43.0,0
40847,94481,usa,41.0,0
40850,94487,united kingdom,71.0,0
40851,94491,usa,60.0,0
40853,94500,australia,51.0,0
40854,94501,usa,58.0,0
40855,94507,usa,54.0,0
40857,94514,united kingdom,54.0,0
40861,94532,usa,47.0,0
40865,94543,usa,70.0,0
40866,94546,usa,47.0,0
40867,94549,usa,56.0,0
40868,94550,canada,58.0,0
40869,94551,usa,48.0,0
40874,94559,usa,42.0,0
40876,94567,usa,55.0,0
40877,94571,united kingdom,43.0,0
40885,94593,usa,61.0,0
40888,94598,usa,45.0,0
40893,94613,new zealand,50.0,0
40895,94623,usa,53.0,0
40897,94627,usa,40.0,0
40899,94629,australia,43.0,0
40900,94631,netherlands,46.0,0
40901,94633,australia,52.0,0
40904,94641,canada,50.0,0
40906,94648,canada,51.0,0
40912,94665,canada,50.0,0
40918,94678,new zealand,58.0,0
40921,94689,usa,49.0,0
40924,94695,usa,50.0,0
40927,94702,canada,50.0,0
40929,94704,usa,49.0,0
40931,94706,usa,44.0,0
40933,94709,usa,41.0,0
40935,94721,usa,41.0,0
40936,94722,usa,40.0,0
40937,94726,usa,39.0,0
40938,94727,usa,58.0,0
40939,94728,germany,41.0,0
40944,94748,usa,43.0,0
40946,94751,usa,54.0,0
40949,94756,usa,39.0,0
40951,94761,australia,39.0,0
40955,94766,switzerland,55.0,0
40956,94767,usa,64.0,0
40957,94771,usa,51.0,0
40958,94774,usa,42.0,0
40962,94783,spain,45.0,0
40963,94785,usa,46.0,0
40966,94794,usa,39.0,0
40967,94798,usa,59.0,0
40986,94844,usa,61.0,0
40989,94854,usa,50.0,0
40991,94857,usa,67.0,0
40992,94863,germany,104.0,0
40993,94866,usa,43.0,0
40996,94872,germany,63.0,0
40997,94873,united kingdom,44.0,0
41000,94879,usa,50.0,0
41001,94882,usa,43.0,0
41006,94894,canada,52.0,0
41007,94895,usa,73.0,0
41010,94907,usa,59.0,0
41011,94913,usa,43.0,0
41014,94920,united kingdom,47.0,0
41016,94922,australia,51.0,0
41017,94925,united kingdom,53.0,0
41019,94927,canada,44.0,0
41020,94928,portugal,44.0,0
41021,94932,usa,68.0,0
41023,94935,united kingdom,57.0,0
41025,94939,usa,42.0,0
41027,94947,usa,61.0,0
41030,94953,usa,41.0,0
41035,94963,new zealand,40.0,0
41036,94970,usa,48.0,0
41041,94983,usa,54.0,0
41043,94989,canada,73.0,0
41044,94991,australia,43.0,0
41051,95008,australia,41.0,0
41052,95014,usa,40.0,0
41053,95019,usa,39.0,0
41056,95022,canada,47.0,0
41058,95027,usa,40.0,0
41061,95032,usa,53.0,0
41062,95033,germany,45.0,0
41071,95053,germany,52.0,0
41077,95066,usa,57.0,0
41081,95078,germany,50.0,0
41085,95085,usa,58.0,0
41092,95099,usa,41.0,0
41104,95123,germany,48.0,0
41107,95130,usa,57.0,0
41112,95139,switzerland,50.0,0
41115,95151,australia,44.0,0
41117,95158,united kingdom,69.0,0
41120,95165,australia,41.0,0
41121,95167,italy,57.0,0
41127,95190,usa,51.0,0
41128,95191,usa,63.0,0
41131,95196,usa,43.0,0
41133,95203,usa,55.0,0
41134,95205,usa,41.0,0
41136,95213,usa,44.0,0
41141,95224,usa,51.0,0
41143,95228,spain,49.0,0
41147,95234,usa,64.0,0
41148,95239,usa,65.0,0
41149,95241,usa,55.0,0
41151,95252,united kingdom,45.0,0
41153,95255,usa,52.0,0
41160,95272,usa,53.0,0
41170,95299,usa,61.0,0
41179,95320,france,55.0,0
41183,95330,usa,57.0,0
41186,95339,united kingdom,66.0,0
41193,95356,usa,69.0,0
41197,95365,usa,61.0,0
41199,95369,usa,60.0,0
41203,95376,usa,46.0,0
41204,95377,australia,50.0,0
41206,95380,usa,48.0,0
41211,95386,usa,52.0,0
41212,95387,usa,48.0,0
41213,95388,usa,48.0,0
41219,95408,usa,55.0,0
41220,95412,usa,49.0,0
41221,95414,usa,44.0,0
41222,95424,germany,40.0,0
41224,95430,germany,44.0,0
41230,95444,usa,77.0,0
41232,95454,usa,40.0,0
41235,95463,",",46.0,0
41236,95466,usa,48.0,0
41237,95469,usa,61.0,0
41238,95470,usa,44.0,0
41239,95471,usa,46.0,0
41241,95473,usa,54.0,0
41243,95475,usa,46.0,0
41244,95476,usa,73.0,0
41251,95498,usa,40.0,0
41256,95528,usa,49.0,0
41258,95535,usa,39.0,0
41262,95544,usa,42.0,0
41263,95545,usa,58.0,0
41266,95549,usa,66.0,0
41268,95555,canada,69.0,0
41270,95559,usa,67.0,0
41274,95571,usa,50.0,0
41275,95572,canada,57.0,0
41280,95592,usa,43.0,0
41281,95594,usa,52.0,0
41284,95598,germany,48.0,0
41287,95604,usa,55.0,0
41292,95615,australia,40.0,0
41294,95617,united kingdom,54.0,0
41297,95630,usa,53.0,0
41298,95631,usa,51.0,0
41299,95632,usa,54.0,0
41306,95648,usa,63.0,0
41308,95654,germany,51.0,0
41323,95683,united kingdom,41.0,0
41326,95688,usa,54.0,0
41331,95698,canada,51.0,0
41336,95706,usa,41.0,0
41338,95711,germany,41.0,0
41339,95714,usa,55.0,0
41344,95724,spain,42.0,0
41360,95751,usa,57.0,0
41364,95759,usa,58.0,0
41367,95764,australia,61.0,0
41374,95773,usa,57.0,0
41375,95776,usa,54.0,0
41379,95791,usa,103.0,0
41380,95794,spain,48.0,0
41383,95804,germany,52.0,0
41394,95830,portugal,42.0,0
41396,95833,usa,52.0,0
41397,95837,usa,41.0,0
41399,95845,germany,43.0,0
41401,95851,usa,45.0,0
41414,95876,spain,54.0,0
41416,95883,spain,45.0,0
41422,95893,brazil,48.0,0
41429,95906,spain,39.0,0
41431,95912,united kingdom,45.0,0
41435,95924,usa,61.0,0
41438,95931,usa,48.0,0
41439,95934,spain,48.0,0
41440,95935,usa,45.0,0
41441,95936,spain,45.0,0
41444,95947,germany,47.0,0
41445,95955,usa,54.0,0
41446,95956,united kingdom,61.0,0
41447,95957,united kingdom,52.0,0
41450,95965,portugal,46.0,0
41452,95974,denmark,75.0,0
41456,95979,usa,50.0,0
41459,95987,france,50.0,0
41461,95993,usa,45.0,0
41462,95996,australia,43.0,0
41463,95997,australia,44.0,0
41464,95998,italy,45.0,0
41468,96004,usa,48.0,0
41470,96012,usa,42.0,0
41472,96018,usa,54.0,0
41473,96023,usa,56.0,0
41474,96024,spain,40.0,0
41476,96028,canada,55.0,0
41478,96034,germany,39.0,0
41480,96040,australia,42.0,0
41485,96052,switzerland,48.0,0
41486,96056,canada,58.0,0
41493,96068,india,46.0,0
41495,96072,usa,56.0,0
41498,96080,usa,46.0,0
41507,96094,australia,54.0,0
41512,96112,usa,47.0,0
41515,96120,netherlands,68.0,0
41519,96126,new zealand,51.0,0
41521,96130,usa,69.0,0
41522,96133,usa,58.0,0
41533,96152,usa,47.0,0
41536,96156,usa,39.0,0
41538,96159,italy,48.0,0
41541,96166,germany,44.0,0
41544,96175,spain,40.0,0
41551,96190,usa,44.0,0
41559,96201,spain,40.0,0
41561,96204,turkey,46.0,0
41564,96215,usa,75.0,0
41566,96219,usa,50.0,0
41570,96225,switzerland,47.0,0
41574,96234,brazil,77.0,0
41582,96245,usa,61.0,0
41584,96248,spain,40.0,0
41585,96250,usa,55.0,0
41586,96252,usa,60.0,0
41588,96255,united kingdom,49.0,0
41592,96263,usa,59.0,0
41593,96265,germany,50.0,0
41598,96276,usa,62.0,0
41600,96281,canada,68.0,0
41603,96289,usa,72.0,0
41605,96293,usa,80.0,0
41607,96296,",",68.0,0
41608,96297,usa,59.0,0
41612,96304,brazil,53.0,0
41613,96305,usa,69.0,0
41620,96322,australia,46.0,0
41623,96330,usa,44.0,0
41630,96345,spain,42.0,0
41633,96352,france,51.0,0
41634,96353,united kingdom,42.0,0
41635,96359,usa,43.0,0
41636,96360,germany,39.0,0
41637,96365,united kingdom,42.0,0
41638,96368,germany,44.0,0
41641,96374,usa,54.0,0
41642,96375,usa,49.0,0
41644,96378,usa,50.0,0
41650,96396,usa,75.0,0
41651,96398,usa,66.0,0
41653,96408,usa,55.0,0
41654,96410,usa,58.0,0
41660,96428,usa,43.0,0
41668,96442,france,48.0,0
41672,96451,usa,56.0,0
41673,96454,usa,44.0,0
41675,96459,",",41.0,0
41685,96484,usa,51.0,0
41686,96485,usa,49.0,0
41690,96495,usa,60.0,0
41691,96499,germany,40.0,0
41696,96510,usa,50.0,0
41698,96514,usa,43.0,0
41700,96520,canada,55.0,0
41704,96527,usa,45.0,0
41708,96536,united kingdom,104.0,0
41709,96537,united kingdom,61.0,0
41710,96538,canada,57.0,0
41711,96539,canada,56.0,0
41712,96544,usa,69.0,0
41714,96550,india,55.0,0
41716,96553,usa,47.0,0
41721,96562,usa,54.0,0
41722,96572,usa,41.0,0
41728,96583,brazil,44.0,0
41734,96596,usa,58.0,0
41736,96601,usa,45.0,0
41737,96604,",",72.0,0
41738,96612,canada,52.0,0
41741,96617,australia,67.0,0
41742,96621,australia,50.0,0
41743,96623,usa,39.0,0
41744,96624,usa,53.0,0
41747,96632,usa,55.0,0
41748,96633,usa,48.0,0
41754,96647,usa,57.0,0
41758,96652,australia,57.0,0
41759,96654,usa,60.0,0
41760,96656,usa,60.0,0
41761,96657,usa,54.0,0
41762,96662,usa,59.0,0
41763,96663,usa,39.0,0
41764,96669,usa,69.0,0
41765,96671,usa,39.0,0
41767,96674,usa,52.0,0
41768,96675,usa,51.0,0
41771,96678,united kingdom,50.0,0
41772,96680,usa,57.0,0
41776,96693,usa,56.0,0
41777,96694,usa,56.0,0
41779,96696,usa,42.0,0
41782,96701,usa,51.0,0
41791,96731,australia,56.0,0
41793,96734,canada,46.0,0
41796,96739,usa,55.0,0
41800,96748,usa,44.0,0
41802,96754,usa,42.0,0
41803,96757,canada,48.0,0
41804,96758,usa,51.0,0
41805,96763,germany,59.0,0
41806,96765,usa,44.0,0
41807,96766,usa,51.0,0
41808,96772,usa,56.0,0
41812,96781,canada,73.0,0
41814,96785,germany,47.0,0
41817,96792,usa,40.0,0
41820,96800,usa,65.0,0
41825,96812,spain,43.0,0
41826,96813,new zealand,73.0,0
41827,96814,usa,51.0,0
41835,96830,germany,55.0,0
41839,96838,germany,57.0,0
41846,96852,usa,79.0,0
41847,96854,germany,39.0,0
41848,96856,australia,49.0,0
41851,96864,usa,61.0,0
41859,96884,netherlands,42.0,0
41860,96885,usa,43.0,0
41871,96905,germany,62.0,0
41874,96909,usa,50.0,0
41879,96919,germany,40.0,0
41887,96938,usa,54.0,0
41894,96964,australia,59.0,0
41898,96969,usa,56.0,0
41902,96977,usa,47.0,0
41906,96986,germany,59.0,0
41907,96990,usa,48.0,0
41919,97015,united kingdom,61.0,0
41920,97016,canada,41.0,0
41922,97022,usa,65.0,0
41923,97023,usa,53.0,0
41927,97036,usa,57.0,0
41929,97039,usa,61.0,0
41932,97051,usa,45.0,0
41934,97053,usa,43.0,0
41938,97061,usa,40.0,0
41940,97065,usa,50.0,0
41943,97071,united kingdom,40.0,0
41952,97086,spain,52.0,0
41957,97095,switzerland,42.0,0
41958,97097,usa,47.0,0
41959,97100,usa,46.0,0
41965,97111,new zealand,41.0,0
41966,97113,usa,40.0,0
41967,97115,usa,40.0,0
41975,97133,spain,48.0,0
41985,97158,united kingdom,46.0,0
41988,97168,usa,60.0,0
41989,97169,usa,75.0,0
41991,97173,united kingdom,50.0,0
41993,97175,usa,40.0,0
41998,97188,canada,42.0,0
42012,97217,usa,42.0,0
42014,97224,united kingdom,52.0,0
42016,97229,usa,39.0,0
42017,97232,usa,55.0,0
42018,97235,australia,44.0,0
42019,97236,usa,40.0,0
42020,97237,australia,55.0,0
42024,97246,usa,106.0,0
42033,97265,germany,43.0,0
42039,97274,usa,53.0,0
42040,97275,usa,49.0,0
42043,97283,canada,48.0,0
42044,97285,usa,71.0,0
42045,97287,usa,50.0,0
42047,97289,usa,44.0,0
42054,97306,canada,61.0,0
42055,97308,usa,52.0,0
42063,97325,usa,39.0,0
42064,97326,usa,41.0,0
42068,97332,belgium,49.0,0
42069,97333,usa,41.0,0
42070,97340,canada,49.0,0
42071,97349,canada,58.0,0
42076,97361,usa,62.0,0
42079,97374,usa,50.0,0
42081,97377,netherlands,47.0,0
42082,97378,usa,45.0,0
42085,97386,iran,42.0,0
42089,97392,usa,55.0,0
42091,97396,australia,39.0,0
42093,97401,canada,61.0,0
42094,97409,usa,54.0,0
42096,97414,usa,44.0,0
42098,97417,germany,58.0,0
42103,97425,usa,52.0,0
42104,97430,usa,41.0,0
42105,97432,usa,58.0,0
42106,97433,usa,45.0,0
42108,97438,new zealand,45.0,0
42110,97441,usa,58.0,0
42112,97445,usa,39.0,0
42119,97461,australia,60.0,0
42126,97476,usa,55.0,0
