,uid,location,age,cluster
45944,106394,indonesia,22.0,2
45946,106401,singapore,21.0,2
45986,106498,austria,29.0,2
46023,106592,south korea,23.0,2
46027,106599,austria,22.0,2
46041,106623,pakistan,28.0,2
46042,106624,pakistan,22.0,2
46043,106625,pakistan,27.0,2
46044,106627,hungary,27.0,2
46047,106631,sweden,26.0,2
46061,106660,pakistan,23.0,2
46082,106712,"spain""",58.0,2
46102,106758,denmark,24.0,2
46169,106903,indonesia,26.0,2
46191,106952,slovenia,28.0,2
46197,106961,singapore,23.0,2
46204,106974,indonesia,50.0,2
46207,106982,bangladesh,18.0,2
46208,106983,bangladesh,21.0,2
46237,107049,peru,16.0,2
46238,107050,croatia,26.0,2
46241,107056,argentina,46.0,2
46263,107112,argentina,36.0,2
46285,107164,denmark,26.0,2
46297,107199,austria,44.0,2
46303,107220,venezuela,32.0,2
46304,107221,croatia,33.0,2
46311,107231,ukraine,26.0,2
46316,107238,israel,29.0,2
46324,107249,poland,15.0,2
46337,107287,argentina,26.0,2
46340,107294,peru,28.0,2
46363,107353,sweden,40.0,2
46366,107360,russia,26.0,2
46372,107380,romania,20.0,2
46377,107390,south korea,30.0,2
46391,107412,poland,17.0,2
46394,107423,españa,27.0,2
46400,107434,austria,31.0,2
46424,107498,south africa,32.0,2
46443,107549,russia,40.0,2
46445,107558,"spain""",52.0,2
46449,107564,pakistan,16.0,2
46454,107573,romania,31.0,2
46463,107589,argentina,34.0,2
46474,107607,denmark,25.0,2
46483,107627,ecuador,25.0,2
46509,107677,ireland,53.0,2
46526,107713,costa rica,44.0,2
46539,107743,"portugal""",24.0,2
46540,107745,singapore,20.0,2
46545,107755,taiwan,21.0,2
46550,107764,yugoslavia,22.0,2
46553,107774,romania,17.0,2
46572,107814,greece,22.0,2
46576,107822,romania,59.0,2
46577,107824,sweden,18.0,2
46579,107828,jordan,25.0,2
46582,107838,israel,26.0,2
46618,107939,israel,63.0,2
46621,107945,indonesia,28.0,2
46665,108045,guatemala,24.0,2
46670,108054,argentina,53.0,2
46677,108065,"spain""",17.0,2
46682,108071,pakistan,34.0,2
46683,108072,pakistan,19.0,2
46687,108078,greece,37.0,2
46690,108084,ireland,28.0,2
46695,108094,russia,46.0,2
46723,108163,ireland,26.0,2
46728,108173,ireland,56.0,2
46772,108282,chile,27.0,2
46774,108287,españa,26.0,2
46785,108309,austria,24.0,2
46787,108312,sweden,24.0,2
46788,108313,slovakia,25.0,2
46789,108314,greece,26.0,2
46792,108319,russia,25.0,2
46832,108402,russia,19.0,2
46834,108410,luxembourg,29.0,2
46839,108417,indonesia,22.0,2
46841,108419,indonesia,27.0,2
46853,108439,south africa,52.0,2
46854,108441,venezuela,22.0,2
46891,108523,south korea,40.0,2
46910,108558,nigeria,41.0,2
46913,108562,nigeria,43.0,2
46918,108574,austria,40.0,2
46925,108594,argentina,43.0,2
46931,108608,peru,30.0,2
46959,108667,argentina,18.0,2
46977,108694,austria,25.0,2
46987,108714,sweden,16.0,2
47003,108774,bahamas,31.0,2
47010,108801,ireland,35.0,2
47015,108813,egypt,28.0,2
47026,108832,saudi arabia,57.0,2
47029,108838,argentina,15.0,2
47069,108919,hungary,36.0,2
47075,108928,indonesia,20.0,2
47121,109037,chile,17.0,2
47126,109046,saudi arabia,38.0,2
47130,109055,egypt,22.0,2
47135,109061,yugoslavia,29.0,2
47171,109145,austria,31.0,2
47172,109148,argentina,19.0,2
47175,109153,romania,24.0,2
47193,109193,romania,17.0,2
47204,109214,argentina,23.0,2
47205,109215,croatia,23.0,2
47206,109218,bulgaria,19.0,2
47209,109224,ireland,35.0,2
47213,109233,yugoslavia,22.0,2
47214,109235,indonesia,20.0,2
47216,109238,slovakia,29.0,2
47218,109243,russia,24.0,2
47222,109257,venezuela,21.0,2
47224,109264,indonesia,19.0,2
47225,109267,ecuador,17.0,2
47226,109268,yugoslavia,17.0,2
47235,109286,bulgaria,27.0,2
47238,109294,yugoslavia,22.0,2
47246,109308,argentina,22.0,2
47247,109312,bulgaria,31.0,2
47284,109406,austria,42.0,2
47289,109419,guatemala,29.0,2
47292,109426,argentina,26.0,2
47305,109450,poland,23.0,2
47308,109454,israel,22.0,2
47330,109497,poland,27.0,2
47365,109572,thailand,62.0,2
47369,109578,hong kong,17.0,2
47380,109603,singapore,44.0,2
47411,109677,czech republic,26.0,2
47452,109765,la france,51.0,2
47471,109801,ireland,35.0,2
47494,109840,singapore,29.0,2
47496,109846,denmark,25.0,2
47530,109919,singapore,28.0,2
47537,109934,japan,23.0,2
47614,110122,colombia,22.0,2
47627,110151,costa rica,23.0,2
47630,110154,south korea,32.0,2
47634,110173,croatia,31.0,2
47659,110213,denmark,31.0,2
47663,110230,singapore,25.0,2
47718,110331,mauritius,30.0,2
47722,110343,croatia,27.0,2
47750,110411,denmark,29.0,2
47752,110417,pakistan,27.0,2
47755,110422,pakistan,23.0,2
47778,110469,austria,21.0,2
47791,110501,jamaica,56.0,2
47828,110582,argentina,47.0,2
47838,110596,colombia,39.0,2
47843,110601,pakistan,18.0,2
47867,110659,israel,21.0,2
47894,110731,argentina,31.0,2
47920,110782,slovenia,29.0,2
47955,110876,ireland,38.0,2
47961,110894,russia,39.0,2
47965,110900,afghanistan,58.0,2
47972,110917,argentina,31.0,2
47974,110921,colombia,17.0,2
47975,110923,thailand,55.0,2
47984,110938,nigeria,15.0,2
48027,111040,ireland,27.0,2
48043,111072,singapore,48.0,2
48047,111087,south africa,39.0,2
48067,111114,chile,20.0,2
48077,111139,croatia,20.0,2
48082,111151,egypt,25.0,2
48090,111162,nepal,18.0,2
48165,111326,ireland,43.0,2
48171,111339,cuba,43.0,2
48209,111423,nigeria,24.0,2
48267,111548,bulgaria,15.0,2
48296,111615,slovakia,19.0,2
48313,111663,slovakia,22.0,2
48348,111765,sweden,15.0,2
48361,111804,greece,25.0,2
48367,111819,sweden,39.0,2
48413,111917,argentina,26.0,2
48439,111978,czech republic,78.0,2
48451,112011,ireland,35.0,2
48460,112030,sweden,21.0,2
48477,112065,singapore,28.0,2
48496,112119,indonesia,23.0,2
48511,112156,united arab emirates,39.0,2
48518,112165,singapore,32.0,2
48538,112217,ireland,20.0,2
48572,112299,pakistan,28.0,2
48590,112338,sweden,21.0,2
48601,112355,bolivia,27.0,2
48603,112358,colombia,52.0,2
48604,112362,chile,24.0,2
48606,112364,argentina,41.0,2
48629,112395,pakistan,19.0,2
48635,112406,nigeria,20.0,2
48671,112490,ireland,36.0,2
48692,112542,japan,48.0,2
48708,112576,japan,20.0,2
48774,112721,russia,18.0,2
48787,112749,czech republic,14.0,2
48796,112776,singapore,31.0,2
48799,112782,singapore,19.0,2
48837,112876,"n/a,",32.0,2
48896,112995,israel,52.0,2
48914,113041,peru,16.0,2
48917,113046,costa rica,50.0,2
48925,113075,denmark,28.0,2
48955,113156,luxembourg,14.0,2
48966,113174,ireland,22.0,2
48977,113196,argentina,37.0,2
49053,113345,venezuela,33.0,2
49065,113363,south africa,13.0,2
49070,113386,cuba,23.0,2
49104,113471,nigeria,24.0,2
49112,113484,yugoslavia,34.0,2
49136,113541,singapore,23.0,2
49168,113635,denmark,22.0,2
49194,113692,trinidad and tobago,27.0,2
49244,113813,croatia,27.0,2
49246,113824,chile,28.0,2
49256,113847,ireland,38.0,2
49257,113849,russia,15.0,2
49286,113935,russia,19.0,2
49343,114077,pakistan,18.0,2
49346,114084,singapore,19.0,2
49352,114099,yugoslavia,24.0,2
49356,114108,latvia,27.0,2
49360,114115,sweden,26.0,2
49365,114127,croatia,23.0,2
49370,114136,croatia,24.0,2
49371,114138,yugoslavia,23.0,2
49412,114252,austria,26.0,2
49431,114293,sweden,29.0,2
49519,114462,singapore,14.0,2
49620,114729,peru,27.0,2
49643,114782,hong kong,48.0,2
49696,114918,bolivia,35.0,2
49732,114994,sweden,23.0,2
49733,114998,ireland,33.0,2
49784,115103,hong kong,29.0,2
49811,115163,indonesia,25.0,2
49835,115219,"spain""",20.0,2
49881,115309,czech republic,34.0,2
49891,115327,slovakia,21.0,2
49892,115331,ireland,19.0,2
49906,115368,israel,57.0,2
49919,115403,yugoslavia,18.0,2
49924,115408,venezuela,19.0,2
49933,115429,denmark,35.0,2
49973,115509,ireland,23.0,2
50000,115561,ireland,58.0,2
50018,115606,yugoslavia,19.0,2
50036,115636,israel,22.0,2
50060,115681,argentina,31.0,2
50065,115688,vietnam,22.0,2
50130,115809,denmark,36.0,2
50185,115967,argentina,21.0,2
50198,115999,croatia,32.0,2
50199,116000,czech republic,43.0,2
50203,116007,poland,15.0,2
50236,116080,paraguay,32.0,2
50237,116081,ireland,44.0,2
50260,116147,argentina,26.0,2
50282,116194,austria,24.0,2
50286,116202,hong kong,41.0,2
50304,116246,south africa,56.0,2
50329,116289,luxembourg,42.0,2
50338,116316,south korea,34.0,2
50342,116331,bolivia,24.0,2
50346,116335,russia,18.0,2
50347,116338,bolivia,25.0,2
50359,116372,south korea,22.0,2
50362,116376,singapore,19.0,2
50369,116392,poland,22.0,2
50379,116415,nigeria,30.0,2
50396,116456,greece,26.0,2
50512,116771,sweden,30.0,2
50514,116778,pakistan,19.0,2
50560,116889,thailand,42.0,2
50576,116930,singapore,32.0,2
50578,116935,dominican republic,39.0,2
50585,116946,ireland,48.0,2
50596,116967,south korea,26.0,2
50598,116969,greece,20.0,2
50603,116977,chile,24.0,2
50619,117005,taiwan,18.0,2
50634,117039,taiwan,23.0,2
50670,117119,el salvador,39.0,2
50679,117137,pakistan,20.0,2
50681,117143,argentina,39.0,2
50688,117160,"spain""",43.0,2
50720,117240,pakistan,19.0,2
50782,117374,singapore,15.0,2
50817,117446,el salvador,36.0,2
50837,117493,venezuela,24.0,2
50852,117521,bolivia,27.0,2
50940,117730,chile,30.0,2
51015,117884,peru,31.0,2
51040,117945,pakistan,13.0,2
51058,117990,hong kong,29.0,2
51060,117995,ireland,30.0,2
51073,118020,indonesia,25.0,2
51080,118035,singapore,16.0,2
51088,118047,argentina,18.0,2
51090,118050,sweden,32.0,2
51113,118110,"spain""",33.0,2
51146,118187,romania,28.0,2
51161,118227,singapore,36.0,2
51183,118272,nigeria,17.0,2
51201,118315,"france""",41.0,2
51224,118370,cuba,23.0,2
51238,118411,austria,30.0,2
51284,118514,"portugal""",57.0,2
51286,118517,trinidad and tobago,26.0,2
51311,118599,austria,44.0,2
51326,118641,poland,28.0,2
51339,118672,south africa,21.0,2
51352,118704,singapore,23.0,2
51366,118735,slovakia,24.0,2
51399,118813,hong kong,42.0,2
51404,118829,sweden,23.0,2
51413,118851,sweden,23.0,2
51504,119070,denmark,29.0,2
51520,119104,burma,35.0,2
51539,119142,taiwan,38.0,2
51606,119291,sweden,18.0,2
51665,119454,singapore,14.0,2
51678,119482,singapore,19.0,2
51680,119487,colombia,26.0,2
51683,119493,vietnam,11.0,2
51729,119597,singapore,13.0,2
51736,119612,peru,39.0,2
51744,119629,"spain""",22.0,2
51761,119664,chile,31.0,2
51772,119686,sweden,26.0,2
51778,119698,argentina,25.0,2
51795,119738,denmark,30.0,2
51833,119822,indonesia,19.0,2
51859,119875,greece,27.0,2
51874,119921,denmark,39.0,2
51899,119968,sweden,20.0,2
51927,120024,colombia,61.0,2
51944,120065,vietnam,27.0,2
51949,120073,andorra,35.0,2
51960,120091,ireland,68.0,2
51962,120100,cuba,27.0,2
51965,120103,bolivia,24.0,2
51966,120104,colombia,18.0,2
51967,120105,cuba,30.0,2
51968,120108,"spain""",41.0,2
51970,120110,chile,20.0,2
51973,120114,argentina,26.0,2
51979,120124,sweden,34.0,2
51985,120132,ecuador,50.0,2
51999,120161,sweden,34.0,2
52007,120183,colombia,20.0,2
52025,120220,dominican republic,13.0,2
52033,120232,venezuela,19.0,2
52038,120239,austria,13.0,2
52041,120244,sweden,55.0,2
52042,120245,"spain""",51.0,2
52077,120305,bolivia,19.0,2
52091,120331,sweden,27.0,2
52095,120349,saudi arabia,52.0,2
52128,120428,singapore,30.0,2
52133,120439,south korea,47.0,2
52136,120450,luxembourg,51.0,2
52185,120589,saudi arabia,42.0,2
52191,120609,south africa,38.0,2
52207,120635,sweden,28.0,2
52210,120639,south africa,12.0,2
52216,120654,russia,30.0,2
52217,120656,argentina,29.0,2
52219,120660,hong kong,13.0,2
52233,120698,romania,14.0,2
52238,120716,singapore,25.0,2
52245,120733,nepal,41.0,2
52286,120832,jamaica,70.0,2
52316,120894,czech republic,28.0,2
52338,120952,czech republic,53.0,2
52360,121006,pakistan,27.0,2
52407,121125,el salvador,40.0,2
52415,121149,slovenia,23.0,2
52424,121179,chile,36.0,2
52439,121222,croatia,33.0,2
52442,121228,venezuela,36.0,2
52454,121248,poland,24.0,2
52474,121288,denmark,30.0,2
52481,121306,greece,23.0,2
52535,121422,colombia,27.0,2
52560,121499,poland,19.0,2
52566,121509,singapore,55.0,2
52576,121533,singapore,31.0,2
52596,121608,peru,52.0,2
52603,121627,argentina,21.0,2
52607,121636,argentina,32.0,2
52608,121637,argentina,39.0,2
52614,121646,venezuela,40.0,2
52619,121653,colombia,18.0,2
52620,121654,argentina,16.0,2
52630,121677,argentina,45.0,2
52631,121678,cuba,33.0,2
52636,121684,colombia,40.0,2
52638,121687,chile,18.0,2
52640,121689,colombia,27.0,2
52641,121690,argentina,25.0,2
52643,121692,chile,32.0,2
52647,121696,argentina,32.0,2
52657,121710,peru,46.0,2
52669,121732,costa rica,49.0,2
52681,121758,hungary,27.0,2
52682,121761,argentina,19.0,2
52721,121855,united arab emirates,29.0,2
52743,121904,austria,20.0,2
52746,121913,south africa,25.0,2
52791,122039,"spain""",29.0,2
52794,122043,argentina,28.0,2
52888,122270,indonesia,28.0,2
52919,122339,argentina,19.0,2
52926,122357,argentina,36.0,2
52972,122447,denmark,28.0,2
52999,122511,ireland,50.0,2
53007,122537,argentina,25.0,2
53038,122591,austria,23.0,2
53051,122617,argentina,29.0,2
53052,122619,nigeria,28.0,2
53056,122629,romania,18.0,2
53073,122674,argentina,16.0,2
53077,122683,argentina,17.0,2
53078,122685,colombia,22.0,2
53084,122698,austria,27.0,2
53111,122778,taiwan,32.0,2
53142,122852,united arab emirates,33.0,2
53155,122889,denmark,34.0,2
53175,122922,south korea,22.0,2
53199,122989,latvia,29.0,2
53208,123002,poland,17.0,2
53209,123003,argentina,29.0,2
53210,123004,nigeria,29.0,2
53248,123084,jamaica,26.0,2
53313,123239,argentina,42.0,2
53337,123286,austria,52.0,2
53372,123357,sweden,29.0,2
53388,123400,japan,50.0,2
53439,123524,singapore,19.0,2
53456,123558,singapore,32.0,2
53462,123575,peru,51.0,2
53479,123613,romania,17.0,2
53501,123664,colombia,31.0,2
53541,123759,indonesia,24.0,2
53553,123787,czech republic,22.0,2
53556,123797,russia,20.0,2
53574,123843,slovakia,24.0,2
53587,123880,singapore,38.0,2
53600,123902,south africa,22.0,2
53617,123931,austria,54.0,2
53639,123966,pakistan,21.0,2
53677,124073,singapore,25.0,2
53693,124112,argentina,21.0,2
53705,124134,argentina,22.0,2
53708,124140,andorra,17.0,2
53712,124147,greece,25.0,2
53721,124160,hong kong,30.0,2
53722,124161,denmark,19.0,2
53729,124177,sweden,16.0,2
53736,124195,chile,18.0,2
53739,124201,sweden,24.0,2
53748,124227,argentina,28.0,2
53752,124236,austria,24.0,2
53767,124263,slovakia,19.0,2
53782,124300,yugoslavia,22.0,2
53784,124302,chile,34.0,2
53786,124305,greece,35.0,2
53798,124334,ireland,26.0,2
53803,124345,greece,16.0,2
53822,124390,sweden,34.0,2
53825,124395,sweden,23.0,2
53826,124397,sweden,32.0,2
53833,124425,pakistan,18.0,2
53834,124426,pakistan,18.0,2
53860,124484,argentina,47.0,2
53867,124495,"spain""",28.0,2
53890,124547,poland,20.0,2
53900,124575,hong kong,21.0,2
53904,124584,thailand,39.0,2
53917,124615,austria,38.0,2
53919,124621,denmark,19.0,2
53926,124628,ireland,18.0,2
53956,124698,zimbabwe,20.0,2
53960,124711,sweden,19.0,2
53992,124783,pakistan,27.0,2
54012,124823,czech republic,18.0,2
54044,124896,united arab emirates,33.0,2
54046,124898,denmark,30.0,2
54050,124905,greece,18.0,2
54051,124908,argentina,44.0,2
54053,124913,bulgaria,22.0,2
54074,124963,sweden,28.0,2
54102,125042,singapore,20.0,2
54127,125108,ireland,27.0,2
54161,125184,pakistan,20.0,2
54163,125186,trinidad and tobago,43.0,2
54165,125190,peru,32.0,2
54170,125201,chile,27.0,2
54172,125204,austria,25.0,2
54173,125206,argentina,32.0,2
54202,125294,austria,35.0,2
54203,125298,slovenia,24.0,2
54257,125424,poland,28.0,2
54258,125427,hungary,36.0,2
54268,125446,sweden,31.0,2
54282,125473,argentina,26.0,2
54292,125494,indonesia,23.0,2
54294,125496,argentina,31.0,2
54295,125499,argentina,31.0,2
54304,125512,greece,31.0,2
54326,125572,pakistan,25.0,2
54333,125591,poland,26.0,2
54337,125603,poland,17.0,2
54373,125666,czech republic,21.0,2
54379,125686,singapore,14.0,2
54392,125719,sweden,17.0,2
54408,125763,la france,17.0,2
54421,125792,japan,33.0,2
54481,125909,indonesia,25.0,2
54532,126013,denmark,31.0,2
54612,126202,sweden,24.0,2
54712,126411,paraguay,26.0,2
54804,126613,south africa,35.0,2
54824,126650,greece,28.0,2
54832,126665,chile,17.0,2
54873,126771,nigeria,29.0,2
54877,126777,slovakia,17.0,2
54915,126862,hong kong,21.0,2
54921,126873,japan,28.0,2
54950,126954,denmark,29.0,2
54951,126955,slovakia,20.0,2
54952,126957,poland,33.0,2
54982,127017,indonesia,29.0,2
54996,127060,singapore,28.0,2
55044,127175,austria,18.0,2
55048,127184,denmark,22.0,2
55073,127242,singapore,18.0,2
55084,127262,chile,38.0,2
55144,127388,denmark,47.0,2
55165,127448,chile,28.0,2
55226,127589,ireland,35.0,2
55237,127610,austria,41.0,2
55270,127679,ukraine,26.0,2
55280,127699,sweden,32.0,2
55306,127750,ireland,29.0,2
55321,127786,singapore,47.0,2
55368,127883,singapore,21.0,2
55369,127886,denmark,27.0,2
55413,127977,hungary,19.0,2
55425,128016,nigeria,25.0,2
55520,128243,south africa,24.0,2
55525,128250,greece,35.0,2
55530,128265,nigeria,23.0,2
55575,128361,japan,34.0,2
55582,128382,sweden,40.0,2
55598,128424,japan,16.0,2
55600,128428,bolivia,25.0,2
55616,128474,yugoslavia,26.0,2
55634,128508,singapore,26.0,2
55664,128577,argentina,31.0,2
55677,128618,russia,66.0,2
55683,128632,israel,30.0,2
55698,128654,"n/a,",20.0,2
55702,128663,sweden,55.0,2
55745,128783,sweden,47.0,2
55749,128788,austria,22.0,2
55767,128817,israel,31.0,2
55768,128820,singapore,15.0,2
55774,128832,russia,17.0,2
55797,128886,singapore,26.0,2
55822,128956,greece,24.0,2
55832,128987,pakistan,19.0,2
55914,129174,denmark,22.0,2
55921,129197,romania,37.0,2
55929,129215,jordan,30.0,2
55930,129219,nigeria,38.0,2
55932,129224,pakistan,23.0,2
55938,129236,poland,28.0,2
55948,129256,argentina,26.0,2
55952,129265,peru,22.0,2
55962,129282,singapore,28.0,2
55969,129304,denmark,32.0,2
55977,129326,bangladesh,26.0,2
55978,129331,singapore,33.0,2
55993,129359,pakistan,20.0,2
55994,129360,pakistan,22.0,2
56002,129381,hungary,44.0,2
56009,129394,cyprus,27.0,2
56023,129423,costa rica,22.0,2
56024,129424,greece,22.0,2
56026,129427,singapore,31.0,2
56069,129542,south korea,23.0,2
56095,129595,ireland,41.0,2
56098,129603,argentina,24.0,2
56104,129614,south africa,29.0,2
56113,129630,austria,32.0,2
56116,129637,nigeria,18.0,2
56120,129651,poland,23.0,2
56121,129652,malta,22.0,2
56124,129666,bulgaria,21.0,2
56125,129667,peru,31.0,2
56127,129669,argentina,23.0,2
56131,129681,guatemala,35.0,2
56137,129692,croatia,21.0,2
56163,129750,macedonia,38.0,2
56175,129765,latvia,19.0,2
56184,129786,ukraine,32.0,2
56201,129830,romania,14.0,2
56207,129847,sweden,33.0,2
56248,129928,singapore,14.0,2
56333,130117,vietnam,20.0,2
56341,130141,denmark,30.0,2
56346,130154,south africa,28.0,2
56347,130156,denmark,27.0,2
56360,130180,romania,45.0,2
56444,130355,argentina,26.0,2
56472,130420,austria,26.0,2
56498,130481,costa rica,24.0,2
56548,130598,japan,31.0,2
56560,130640,greece,36.0,2
56569,130667,singapore,42.0,2
56574,130678,sweden,27.0,2
56590,130720,singapore,22.0,2
56601,130743,south africa,15.0,2
56612,130761,israel,64.0,2
56619,130781,austria,29.0,2
56620,130783,hungary,18.0,2
56621,130786,united arab emirates,38.0,2
56630,130819,sweden,46.0,2
56645,130851,denmark,41.0,2
56653,130865,hungary,25.0,2
56659,130889,slovenia,22.0,2
56677,130945,jamaica,53.0,2
56757,131127,taiwan,37.0,2
56758,131129,paraguay,76.0,2
56786,131181,japan,26.0,2
56833,131292,"spain""",22.0,2
56838,131298,south africa,44.0,2
56842,131308,argentina,53.0,2
56847,131327,ireland,24.0,2
56859,131368,denmark,29.0,2
56901,131460,denmark,16.0,2
56922,131505,luxembourg,15.0,2
56945,131574,austria,40.0,2
57000,131682,chile,20.0,2
57006,131692,greece,20.0,2
57013,131715,austria,21.0,2
57032,131753,romania,20.0,2
57065,131822,south africa,38.0,2
57072,131833,slovenia,20.0,2
57073,131834,slovenia,20.0,2
57096,131897,romania,16.0,2
57113,131928,denmark,30.0,2
57127,131962,denmark,29.0,2
57133,131977,poland,33.0,2
57134,131978,poland,44.0,2
57156,132029,denmark,24.0,2
57176,132070,slovenia,21.0,2
57183,132090,el salvador,24.0,2
57190,132110,ireland,31.0,2
57240,132217,bolivia,29.0,2
57277,132295,hong kong,32.0,2
57286,132310,bulgaria,23.0,2
57298,132334,singapore,17.0,2
57304,132348,colombia,22.0,2
57328,132402,slovenia,25.0,2
57336,132416,austria,26.0,2
57389,132560,nigeria,23.0,2
57407,132609,chile,16.0,2
57423,132645,czech republic,23.0,2
57432,132658,denmark,24.0,2
57435,132665,jamaica,45.0,2
57445,132696,singapore,17.0,2
57453,132721,egypt,25.0,2
57460,132734,croatia,25.0,2
57469,132755,greece,20.0,2
57473,132764,thailand,40.0,2
57476,132769,cyprus,24.0,2
57487,132803,greece,25.0,2
57492,132810,russia,37.0,2
57503,132839,argentina,14.0,2
57509,132853,indonesia,19.0,2
57518,132876,guatemala,23.0,2
57530,132904,greece,19.0,2
57542,132937,poland,26.0,2
57577,132998,slovakia,28.0,2
57585,133013,sweden,16.0,2
57589,133019,venezuela,35.0,2
57598,133045,latvia,17.0,2
57604,133068,sweden,51.0,2
57615,133087,poland,23.0,2
57616,133089,austria,57.0,2
57630,133114,ireland,26.0,2
57656,133162,greece,60.0,2
57658,133168,czech republic,23.0,2
57659,133169,sweden,26.0,2
57679,133221,russia,20.0,2
57704,133288,denmark,41.0,2
57728,133350,nepal,17.0,2
57760,133411,singapore,15.0,2
57766,133426,israel,48.0,2
57768,133432,chile,20.0,2
57772,133442,denmark,39.0,2
57777,133454,poland,19.0,2
57788,133476,bulgaria,25.0,2
57793,133481,austria,21.0,2
57795,133487,poland,23.0,2
57809,133527,venezuela,27.0,2
